:START_ID(Person),rank:int,:END_ID(Person)
4109, 5, 8858
4109, 6, 4242
4109, 7, 212
4109, 8, 9454
4109, 9, 1707
4109, 10, 7840
4109, 11, 5461
4110, 0, 394
4110, 1, 8147
4110, 2, 5103
4110, 3, 5959
4110, 4, 1945
4110, 5, 6910
4110, 6, 8475
4110, 7, 1604
4110, 8, 1736
4111, 0, 9599
4111, 1, 8783
4112, 0, 743
4112, 1, 1879
4112, 2, 3945
4112, 3, 1393
4112, 4, 4236
4112, 5, 3102
4113, 0, 3186
4113, 1, 934
4113, 2, 1698
4113, 3, 3862
4114, 0, 9485
4114, 1, 9340
4114, 2, 1013
4114, 3, 3143
4114, 4, 456
4115, 0, 1048
4115, 1, 2345
4115, 2, 9441
4115, 3, 9902
4116, 0, 7243
4116, 1, 5471
4116, 2, 9266
4116, 3, 1336
4117, 0, 6141
4118, 0, 4416
4118, 1, 1961
4119, 0, 4006
4119, 1, 2539
4119, 2, 5839
4119, 3, 5006
4120, 0, 3189
4121, 0, 8642
4121, 1, 1539
4121, 2, 8908
4121, 3, 3384
4121, 4, 754
4121, 5, 6314
4122, 0, 9627
4122, 1, 44
4122, 2, 3753
4122, 3, 1212
4122, 4, 4291
4122, 5, 6463
4123, 0, 644
4123, 1, 2453
4123, 2, 4047
4123, 3, 1862
4123, 4, 7603
4123, 5, 3513
4124, 0, 9250
4124, 1, 4581
4124, 2, 9011
4124, 3, 521
4124, 4, 4445
4124, 5, 9570
4124, 6, 6017
4125, 0, 2374
4125, 1, 4249
4125, 2, 1426
4125, 3, 8466
4125, 4, 4307
4125, 5, 3541
4125, 6, 2646
4125, 7, 8195
4125, 8, 9520
4125, 9, 3468
4126, 0, 3854
4126, 1, 4638
4126, 2, 2029
4126, 3, 6338
4126, 4, 8489
4126, 5, 9936
4127, 0, 8153
4127, 1, 7242
4127, 2, 4486
4128, 0, 8648
4128, 1, 2667
4128, 2, 1926
4128, 3, 2440
4128, 4, 6763
4128, 5, 3854
4129, 0, 1406
4129, 1, 6408
4129, 2, 6700
4129, 3, 1276
4129, 4, 8268
4129, 5, 6517
4129, 6, 6198
4129, 7, 5537
4129, 8, 1355
4130, 0, 1669
4130, 1, 5055
4130, 2, 1019
4130, 3, 3095
4130, 4, 9794
4130, 5, 7830
4130, 6, 2521
4130, 7, 8308
4130, 8, 4934
4131, 0, 9261
4131, 1, 2740
4131, 2, 4057
4132, 0, 2046
4132, 1, 5617
4132, 2, 9206
4132, 3, 9755
4132, 4, 8719
4133, 0, 3347
4133, 1, 3187
4133, 2, 1750
4133, 3, 3003
4134, 0, 3581
4134, 1, 6414
4134, 2, 2574
4134, 3, 6341
4135, 0, 9943
4135, 1, 6565
4135, 2, 5552
4135, 3, 4971
4135, 4, 3914
4136, 0, 3290
4136, 1, 5877
4136, 2, 9466
4136, 3, 623
4136, 4, 8866
4136, 5, 6427
4136, 6, 6803
4136, 7, 459
4136, 8, 8746
4137, 0, 40
4137, 1, 4398
4138, 0, 3541
4139, 0, 6466
4139, 1, 3180
4140, 0, 6613
4140, 1, 973
4140, 2, 5110
4140, 3, 3945
4140, 4, 6242
4140, 5, 3048
4140, 6, 2562
4141, 0, 9400
4141, 1, 7960
4141, 2, 2512
4141, 3, 1958
4141, 4, 3294
4141, 5, 3710
4141, 6, 2565
4141, 7, 7130
4141, 8, 7921
4141, 9, 639
4142, 0, 577
4142, 1, 5264
4142, 2, 6094
4142, 3, 3391
4142, 4, 8470
4142, 5, 2710
4143, 0, 3882
4143, 1, 871
4144, 0, 9946
4144, 1, 9306
4144, 2, 469
4144, 3, 1358
4144, 4, 5485
4144, 5, 2457
4144, 6, 6243
4144, 7, 7349
4144, 8, 7229
4144, 9, 2558
4145, 0, 6419
4145, 1, 4545
4145, 2, 401
4145, 3, 6966
4145, 4, 6454
4145, 5, 1777
4145, 6, 1403
4145, 7, 8627
4145, 8, 2459
4146, 0, 4093
4146, 1, 2988
4146, 2, 2354
4146, 3, 3867
4146, 4, 9448
4147, 0, 8919
4147, 1, 4046
4147, 2, 8721
4147, 3, 2867
4148, 0, 5161
4148, 1, 5586
4148, 2, 856
4148, 3, 3407
4148, 4, 1754
4148, 5, 3080
4148, 6, 4357
4148, 7, 194
4149, 0, 1008
4149, 1, 8944
4149, 2, 8846
4149, 3, 7798
4150, 0, 8981
4150, 1, 3668
4150, 2, 546
4150, 3, 5341
4150, 4, 6290
4150, 5, 847
4150, 6, 8724
4150, 7, 4266
4151, 0, 4671
4151, 1, 1256
4151, 2, 6385
4151, 3, 9504
4151, 4, 6441
4151, 5, 5375
4151, 6, 4738
4151, 7, 6817
4152, 0, 1999
4152, 1, 8928
4152, 2, 9727
4152, 3, 4115
4152, 4, 270
4152, 5, 8533
4152, 6, 3526
4152, 7, 3729
4152, 8, 637
4153, 0, 1856
4153, 1, 9501
4153, 2, 6363
4153, 3, 4278
4153, 4, 3685
4153, 5, 3183
4153, 6, 412
4153, 7, 5328
4154, 0, 2237
4154, 1, 2094
4154, 2, 3120
4154, 3, 4855
4154, 4, 2220
4154, 5, 8810
4154, 6, 4513
4154, 7, 8433
4155, 0, 5147
4155, 1, 2250
4155, 2, 2636
4155, 3, 4497
4155, 4, 7918
4155, 5, 668
4155, 6, 6799
4156, 0, 3359
4156, 1, 7609
4156, 2, 3639
4156, 3, 7421
4156, 4, 1204
4157, 0, 8443
4157, 1, 3701
4157, 2, 959
4157, 3, 2510
4157, 4, 1705
4157, 5, 7591
4157, 6, 1256
4158, 0, 7193
4158, 1, 5339
4159, 0, 5900
4159, 1, 2437
4159, 2, 1431
4159, 3, 8230
4159, 4, 6787
4160, 0, 4849
4160, 1, 6371
4160, 2, 4156
4160, 3, 689
4160, 4, 1802
4160, 5, 2423
4160, 6, 428
4160, 7, 3552
4160, 8, 5548
4161, 0, 3591
4161, 1, 7999
4161, 2, 250
4161, 3, 8031
4161, 4, 4876
4162, 0, 3466
4162, 1, 4011
4162, 2, 7836
4163, 0, 8073
4163, 1, 8606
4163, 2, 5614
4163, 3, 8544
4163, 4, 7614
4163, 5, 6795
4164, 0, 6053
4164, 1, 4085
4164, 2, 1444
4164, 3, 5104
4164, 4, 7283
4164, 5, 703
4165, 0, 1849
4165, 1, 9856
4165, 2, 8598
4165, 3, 1739
4165, 4, 2145
4165, 5, 1994
4165, 6, 5339
4165, 7, 2864
4165, 8, 7784
4166, 0, 2190
4166, 1, 8620
4166, 2, 1151
4166, 3, 7506
4166, 4, 8072
4167, 0, 2892
4167, 1, 1392
4167, 2, 9596
4167, 3, 1452
4168, 0, 3837
4168, 1, 1753
4168, 2, 3668
4168, 3, 1379
4168, 4, 701
4168, 5, 7766
4168, 6, 7616
4168, 7, 7214
4169, 0, 1152
4169, 1, 4812
4169, 2, 6632
4169, 3, 4908
4169, 4, 2797
4169, 5, 1894
4169, 6, 8949
4169, 7, 5687
4170, 0, 5977
4170, 1, 3990
4170, 2, 1185
4170, 3, 4223
4170, 4, 6837
4171, 0, 9844
4172, 0, 8428
4172, 1, 6764
4172, 2, 107
4172, 3, 5532
4172, 4, 5582
4172, 5, 437
4172, 6, 9104
4172, 7, 9875
4173, 0, 3410
4173, 1, 1593
4173, 2, 1121
4173, 3, 426
4173, 4, 2341
4173, 5, 1853
4174, 0, 9780
4174, 1, 3011
4174, 2, 4979
4174, 3, 7051
4174, 4, 5086
4174, 5, 5948
4175, 0, 6661
4175, 1, 243
4175, 2, 2248
4175, 3, 1752
4175, 4, 9005
4175, 5, 6319
4175, 6, 9867
4175, 7, 7572
4175, 8, 827
4176, 0, 8589
4176, 1, 2844
4176, 2, 5905
4176, 3, 3204
4176, 4, 2827
4176, 5, 5256
4177, 0, 965
4177, 1, 3489
4177, 2, 2816
4177, 3, 7950
4177, 4, 1445
4177, 5, 4150
4177, 6, 2437
4177, 7, 4661
4177, 8, 5068
4177, 9, 7507
4177, 10, 7885
4178, 0, 2082
4178, 1, 3204
4178, 2, 3237
4178, 3, 3368
4178, 4, 2385
4178, 5, 148
4178, 6, 1257
4178, 7, 7894
4179, 0, 582
4179, 1, 185
4180, 0, 5335
4180, 1, 373
4180, 2, 2422
4180, 3, 8675
4180, 4, 6696
4180, 5, 4028
4180, 6, 285
4180, 7, 240
4180, 8, 7333
4181, 0, 8131
4181, 1, 1196
4181, 2, 9095
4181, 3, 4235
4181, 4, 4155
4181, 5, 7752
4181, 6, 5479
4181, 7, 2420
4181, 8, 7694
4181, 9, 8599
4181, 10, 8712
4182, 0, 9050
4182, 1, 1201
4182, 2, 9208
4182, 3, 9893
4182, 4, 3480
4182, 5, 1429
4182, 6, 7322
4182, 7, 8485
4182, 8, 5663
4182, 9, 3303
4183, 0, 2393
4183, 1, 5670
4183, 2, 8687
4183, 3, 285
4183, 4, 226
4183, 5, 9487
4183, 6, 5681
4183, 7, 510
4184, 0, 9562
4184, 1, 349
4184, 2, 667
4184, 3, 9899
4184, 4, 5988
4184, 5, 9436
4184, 6, 1831
4184, 7, 4808
4184, 8, 6137
4184, 9, 8578
4184, 10, 5920
4185, 0, 886
4185, 1, 293
4185, 2, 4166
4185, 3, 1389
4185, 4, 7721
4186, 0, 27
4186, 1, 9692
4186, 2, 4078
4186, 3, 9291
4186, 4, 2958
4186, 5, 7402
4186, 6, 7985
4186, 7, 3267
4186, 8, 2297
4186, 9, 4118
4187, 0, 8045
4187, 1, 3122
4187, 2, 1262
4187, 3, 3515
4187, 4, 7969
4188, 0, 996
4188, 1, 282
4188, 2, 2092
4188, 3, 2887
4188, 4, 8736
4189, 0, 1689
4190, 0, 445
4190, 1, 7465
4190, 2, 3979
4190, 3, 7076
4190, 4, 7328
4191, 0, 1637
4191, 1, 4731
4192, 0, 3536
4192, 1, 2612
4192, 2, 9652
4192, 3, 2326
4192, 4, 4340
4192, 5, 8883
4192, 6, 4501
4192, 7, 6870
4192, 8, 1505
4192, 9, 6676
4193, 0, 8741
4193, 1, 6484
4194, 0, 1622
4194, 1, 6158
4194, 2, 3125
4194, 3, 5034
4195, 0, 1680
4195, 1, 9197
4195, 2, 1496
4195, 3, 1870
4195, 4, 1063
4195, 5, 8951
4196, 0, 3310
4196, 1, 2689
4197, 0, 6015
4197, 1, 165
4197, 2, 1102
4197, 3, 988
4197, 4, 3770
4197, 5, 4003
4197, 6, 5143
4198, 0, 7234
4198, 1, 7803
4198, 2, 8750
4198, 3, 1595
4199, 0, 1199
4199, 1, 7354
4199, 2, 4568
4199, 3, 4292
4199, 4, 582
4200, 0, 6045
4200, 1, 5462
4200, 2, 1076
4200, 3, 3275
4200, 4, 436
4200, 5, 2815
4200, 6, 7339
4200, 7, 7888
4201, 0, 256
4201, 1, 6490
4201, 2, 3658
4201, 3, 4762
4201, 4, 7783
4201, 5, 2510
4201, 6, 7076
4201, 7, 6180
4201, 8, 1839
4202, 0, 8101
4202, 1, 2912
4203, 0, 1249
4203, 1, 7542
4203, 2, 5520
4203, 3, 3150
4203, 4, 1915
4203, 5, 9297
4203, 6, 3185
4203, 7, 5658
4204, 0, 4247
4204, 1, 2685
4204, 2, 9713
4204, 3, 352
4205, 0, 320
4205, 1, 2621
4205, 2, 7569
4205, 3, 3916
4205, 4, 5310
4205, 5, 7554
4205, 6, 5272
4205, 7, 2025
4206, 0, 3081
4206, 1, 640
4206, 2, 1977
4206, 3, 8980
4206, 4, 5965
4206, 5, 1302
4207, 0, 8239
4207, 1, 7687
4207, 2, 6212
4207, 3, 3892
4207, 4, 6004
4207, 5, 3033
4207, 6, 1495
4208, 0, 5698
4208, 1, 1825
4208, 2, 5551
4208, 3, 9826
4208, 4, 3262
4209, 0, 7614
4209, 1, 3959
4209, 2, 1389
4209, 3, 179
4209, 4, 5958
4209, 5, 9044
4209, 6, 8694
4209, 7, 9512
4209, 8, 505
4210, 0, 6039
4210, 1, 1020
4210, 2, 486
4210, 3, 7817
4210, 4, 1967
4210, 5, 5542
4210, 6, 7809
4210, 7, 1565
4210, 8, 3941
4210, 9, 5834
4211, 0, 2010
4211, 1, 3289
4211, 2, 5752
4211, 3, 2021
4211, 4, 8712
4211, 5, 593
4212, 0, 1410
4212, 1, 5895
4212, 2, 8606
4212, 3, 2151
4212, 4, 2595
4212, 5, 1982
4212, 6, 4518
4212, 7, 1081
4212, 8, 1053
4212, 9, 428
4213, 0, 2075
4213, 1, 1996
4213, 2, 3823
4213, 3, 1012
4213, 4, 1080
4214, 0, 5856
4214, 1, 5509
4214, 2, 3716
4214, 3, 8267
4214, 4, 804
4214, 5, 1236
4214, 6, 9589
4214, 7, 6217
4214, 8, 8487
4214, 9, 4223
4215, 0, 4951
4215, 1, 3730
4215, 2, 3134
4215, 3, 6568
4215, 4, 8413
4215, 5, 9732
4215, 6, 1801
4216, 0, 3417
4216, 1, 7635
4216, 2, 8626
4216, 3, 8374
4216, 4, 4134
4216, 5, 1057
4217, 0, 1680
4217, 1, 2069
4217, 2, 6612
4217, 3, 6885
4217, 4, 439
4217, 5, 3223
4217, 6, 8921
4217, 7, 814
4217, 8, 3746
4218, 0, 7516
4218, 1, 8322
4218, 2, 1528
4218, 3, 6354
4218, 4, 4927
4219, 0, 9798
4219, 1, 1842
4219, 2, 6489
4219, 3, 3390
4219, 4, 3797
4219, 5, 5118
4220, 0, 825
4220, 1, 1534
4220, 2, 3379
4220, 3, 6098
4220, 4, 9607
4220, 5, 6246
4220, 6, 3738
4220, 7, 9247
4220, 8, 5950
4221, 0, 429
4221, 1, 9112
4221, 2, 4073
4221, 3, 6344
4221, 4, 202
4221, 5, 2820
4221, 6, 5134
4222, 0, 1813
4222, 1, 3465
4222, 2, 1564
4222, 3, 9965
4222, 4, 6153
4222, 5, 8685
4222, 6, 9448
4223, 0, 2873
4223, 1, 4214
4224, 0, 8309
4224, 1, 8337
4224, 2, 2449
4224, 3, 2007
4224, 4, 4870
4224, 5, 148
4224, 6, 4985
4224, 7, 5409
4225, 0, 2058
4225, 1, 9398
4225, 2, 7922
4225, 3, 8245
4225, 4, 354
4225, 5, 5913
4226, 0, 3744
4226, 1, 1748
4227, 0, 2536
4227, 1, 3579
4227, 2, 4808
4227, 3, 2570
4227, 4, 5439
4227, 5, 1566
4227, 6, 5293
4227, 7, 7400
4227, 8, 616
4227, 9, 7423
4228, 0, 8890
4228, 1, 7005
4228, 2, 902
4228, 3, 5525
4228, 4, 9909
4228, 5, 6683
4228, 6, 2579
4228, 7, 3605
4228, 8, 8893
4229, 0, 2131
4229, 1, 6002
4229, 2, 1645
4230, 0, 1780
4230, 1, 390
4231, 0, 289
4231, 1, 972
4231, 2, 6127
4231, 3, 505
4232, 0, 8867
4232, 1, 1588
4232, 2, 5183
4232, 3, 2708
4232, 4, 9174
4232, 5, 5979
4232, 6, 3056
4232, 7, 1278
4233, 0, 4545
4233, 1, 6158
4233, 2, 366
4233, 3, 2091
4233, 4, 8921
4233, 5, 9724
4234, 0, 6149
4234, 1, 1186
4235, 0, 9837
4235, 1, 3960
4235, 2, 1238
4235, 3, 7209
4235, 4, 2938
4235, 5, 7530
4235, 6, 3018
4235, 7, 4181
4235, 8, 8955
4236, 0, 4656
4236, 1, 2946
4236, 2, 7799
4236, 3, 6964
4236, 4, 471
4236, 5, 8028
4236, 6, 4112
4237, 0, 2950
4237, 1, 9782
4237, 2, 1022
4237, 3, 781
4238, 0, 7582
4238, 1, 1134
4239, 0, 2180
4240, 0, 3005
4240, 1, 3883
4241, 0, 5703
4241, 1, 3918
4241, 2, 6484
4241, 3, 4782
4241, 4, 1323
4241, 5, 4696
4242, 0, 7017
4242, 1, 5832
4242, 2, 7524
4242, 3, 148
4242, 4, 8562
4242, 5, 9140
4243, 0, 8902
4243, 1, 5798
4243, 2, 7261
4243, 3, 26
4243, 4, 9139
4243, 5, 4515
4243, 6, 3249
4244, 0, 1012
4244, 1, 3657
4245, 0, 7574
4245, 1, 4437
4245, 2, 6959
4245, 3, 319
4245, 4, 9979
4246, 0, 2299
4246, 1, 2478
4246, 2, 8193
4246, 3, 7516
4246, 4, 9555
4246, 5, 3926
4247, 0, 5451
4247, 1, 6713
4247, 2, 4695
4247, 3, 1263
4247, 4, 4204
4248, 0, 4742
4248, 1, 6087
4248, 2, 4761
4248, 3, 3844
4249, 0, 2922
4249, 1, 3892
4249, 2, 4125
4250, 0, 6970
4250, 1, 1905
4250, 2, 3800
4250, 3, 835
4250, 4, 6725
4250, 5, 6302
4250, 6, 1689
4250, 7, 4557
4251, 0, 1878
4251, 1, 1181
4251, 2, 849
4252, 0, 3325
4252, 1, 3643
4252, 2, 8922
4252, 3, 1625
4252, 4, 2481
4252, 5, 4899
4252, 6, 9146
4252, 7, 5136
4252, 8, 9291
4252, 9, 6004
4253, 0, 5027
4253, 1, 7231
4253, 2, 668
4253, 3, 6994
4253, 4, 3132
4253, 5, 8295
4253, 6, 8129
4254, 0, 7919
4254, 1, 6732
4254, 2, 1244
4254, 3, 1702
4254, 4, 3549
4254, 5, 2890
4254, 6, 1962
4254, 7, 2369
4255, 0, 2569
4255, 1, 3579
4255, 2, 7696
4255, 3, 1127
4255, 4, 3487
4255, 5, 84
4255, 6, 3113
4255, 7, 1553
4255, 8, 3761
4256, 0, 3140
4256, 1, 2931
4256, 2, 2220
4256, 3, 2553
4256, 4, 6553
4256, 5, 7079
4257, 0, 1597
4257, 1, 9204
4257, 2, 818
4257, 3, 2196
4257, 4, 6262
4257, 5, 4703
4257, 6, 5122
4258, 0, 1189
4258, 1, 2293
4258, 2, 2214
4258, 3, 3050
4258, 4, 223
4259, 0, 3765
4259, 1, 8331
4259, 2, 8215
4259, 3, 5
4259, 4, 6320
4259, 5, 1134
4259, 6, 184
4259, 7, 1985
4259, 8, 7262
4260, 0, 2486
4260, 1, 6
4260, 2, 156
4260, 3, 3014
4260, 4, 2651
4260, 5, 7421
4260, 6, 785
4261, 0, 1490
4261, 1, 2310
4262, 0, 8612
4262, 1, 1527
4262, 2, 5814
4262, 3, 9191
4262, 4, 1910
4263, 0, 1053
4263, 1, 2935
4263, 2, 7145
4263, 3, 1711
4263, 4, 7573
4264, 0, 4875
4264, 1, 8777
4264, 2, 89
4264, 3, 8343
4264, 4, 4452
4264, 5, 2269
4264, 6, 7807
4265, 0, 2291
4265, 1, 2466
4265, 2, 2908
4265, 3, 2556
4266, 0, 2448
4266, 1, 1291
4266, 2, 2786
4266, 3, 4769
4266, 4, 5108
4266, 5, 4540
4266, 6, 2387
4267, 0, 9438
4267, 1, 2932
4267, 2, 964
4268, 0, 7000
4268, 1, 646
4268, 2, 3166
4268, 3, 4212
4269, 0, 661
4269, 1, 7697
4269, 2, 1295
4269, 3, 2695
4269, 4, 8348
4269, 5, 3281
4269, 6, 8378
4269, 7, 893
4270, 0, 319
4270, 1, 3645
4270, 2, 290
4270, 3, 968
4271, 0, 733
4271, 1, 7620
4271, 2, 6645
4271, 3, 3426
4271, 4, 7110
4271, 5, 8230
4271, 6, 1435
4271, 7, 7166
4271, 8, 4758
4271, 9, 416
4271, 10, 69
4272, 0, 3601
4272, 1, 670
4272, 2, 6768
4273, 0, 9475
4273, 1, 9313
4273, 2, 5596
4273, 3, 1782
4273, 4, 1179
4273, 5, 1749
4273, 6, 4300
4273, 7, 2679
4274, 0, 5656
4274, 1, 2706
4274, 2, 3149
4274, 3, 9021
4274, 4, 5309
4275, 0, 54
4275, 1, 9014
4275, 2, 5931
4275, 3, 3458
4275, 4, 374
4275, 5, 9349
4275, 6, 627
4275, 7, 7249
4275, 8, 6846
4276, 0, 5191
4276, 1, 6917
4276, 2, 373
4276, 3, 6933
4276, 4, 1173
4277, 0, 4112
4277, 1, 2950
4277, 2, 9022
4277, 3, 9173
4277, 4, 3316
4278, 0, 9723
4278, 1, 7151
4278, 2, 2582
4278, 3, 6610
4279, 0, 4680
4279, 1, 8908
4279, 2, 7682
4279, 3, 2736
4279, 4, 1796
4279, 5, 4580
4279, 6, 48
4280, 0, 948
4280, 1, 8505
4280, 2, 1482
4280, 3, 7860
4280, 4, 901
4280, 5, 1945
4281, 0, 1376
4281, 1, 8387
4281, 2, 8000
4281, 3, 5742
4281, 4, 9381
4281, 5, 3081
4281, 6, 235
4282, 0, 2554
4282, 1, 4503
4282, 2, 5596
4282, 3, 2337
4282, 4, 320
4283, 0, 3370
4283, 1, 518
4283, 2, 1717
4283, 3, 976
4284, 0, 2579
4284, 1, 3066
4284, 2, 5559
4285, 0, 9731
4285, 1, 3622
4285, 2, 6850
4285, 3, 4548
4285, 4, 219
4285, 5, 1898
4285, 6, 8690
4286, 0, 2233
4286, 1, 7128
4286, 2, 5188
4286, 3, 2899
4286, 4, 3024
4287, 0, 6892
4287, 1, 2250
4287, 2, 4207
4287, 3, 9721
4287, 4, 9403
4287, 5, 5084
4287, 6, 929
4287, 7, 7982
4288, 0, 7358
4288, 1, 9858
4288, 2, 5462
4288, 3, 7490
4288, 4, 3491
4288, 5, 5376
4288, 6, 6946
4289, 0, 6235
4289, 1, 8214
4289, 2, 1181
4289, 3, 5437
4289, 4, 3256
4289, 5, 3532
4289, 6, 5395
4289, 7, 3330
4289, 8, 6164
4290, 0, 2077
4290, 1, 3751
4290, 2, 2971
4290, 3, 8234
4290, 4, 4313
4291, 0, 781
4291, 1, 7919
4291, 2, 2464
4291, 3, 11
4291, 4, 4863
4291, 5, 2316
4291, 6, 5246
4291, 7, 2146
4292, 0, 3486
4292, 1, 80
4292, 2, 5344
4292, 3, 1972
4292, 4, 1801
4292, 5, 4199
4293, 0, 579
4293, 1, 1480
4293, 2, 1030
4293, 3, 7286
4293, 4, 2790
4293, 5, 9448
4293, 6, 4613
4293, 7, 4949
4293, 8, 8800
4294, 0, 622
4294, 1, 3544
4294, 2, 9657
4294, 3, 3607
4294, 4, 2633
4295, 0, 4643
4295, 1, 1829
4296, 0, 8877
4296, 1, 4831
4296, 2, 1363
4296, 3, 4931
4296, 4, 4170
4296, 5, 7412
4296, 6, 5754
4296, 7, 7971
4296, 8, 1398
4296, 9, 550
4296, 10, 947
4296, 11, 1936
4296, 12, 9903
4296, 13, 6277
4297, 0, 1133
4298, 0, 275
4298, 1, 665
4298, 2, 8291
4298, 3, 4065
4298, 4, 8207
4298, 5, 8910
4299, 0, 634
4299, 1, 8920
4299, 2, 10
4299, 3, 6296
4299, 4, 8178
4300, 0, 1017
4301, 0, 4000
4301, 1, 7785
4301, 2, 7336
4301, 3, 2736
4301, 4, 1077
4301, 5, 4057
4301, 6, 9023
4301, 7, 4269
4301, 8, 9702
4301, 9, 4771
4301, 10, 1310
4302, 0, 6463
4302, 1, 6153
4302, 2, 1871
4302, 3, 1310
4302, 4, 5273
4302, 5, 5662
4302, 6, 5929
4302, 7, 2886
4302, 8, 5831
4302, 9, 316
4303, 0, 6720
4303, 1, 8294
4303, 2, 8621
4303, 3, 4566
4304, 0, 6864
4304, 1, 1044
4304, 2, 5037
4304, 3, 276
4304, 4, 1090
4305, 0, 3995
4305, 1, 4577
4305, 2, 2784
4306, 0, 868
4306, 1, 4
4306, 2, 2932
4306, 3, 3933
4306, 4, 3723
4306, 5, 6567
4306, 6, 1935
4306, 7, 6121
4307, 0, 5198
4307, 1, 1876
4307, 2, 1510
4307, 3, 1094
4307, 4, 9153
4308, 0, 1091
4308, 1, 1642
4308, 2, 783
4308, 3, 743
4308, 4, 5685
4308, 5, 1833
4308, 6, 1479
4308, 7, 1862
4309, 0, 4544
4309, 1, 3155
4309, 2, 1427
4309, 3, 417
4310, 0, 8981
4310, 1, 6753
4310, 2, 738
4310, 3, 1411
4311, 0, 7376
4311, 1, 410
4311, 2, 4441
4311, 3, 7668
4311, 4, 6713
4311, 5, 4018
4311, 6, 6194
4312, 0, 2656
4312, 1, 3072
4312, 2, 9250
4313, 0, 2504
4313, 1, 7682
4313, 2, 7925
4313, 3, 9814
4313, 4, 2054
4313, 5, 4290
4313, 6, 1014
4313, 7, 3281
4313, 8, 7829
4313, 9, 5952
4314, 0, 2752
4314, 1, 567
4315, 0, 1454
4315, 1, 919
4316, 0, 9734
4316, 1, 2896
4316, 2, 2051
4316, 3, 9124
4316, 4, 1403
4317, 0, 4903
4317, 1, 3719
4318, 0, 4217
4318, 1, 1923
4318, 2, 8659
4318, 3, 9291
4319, 0, 3291
4319, 1, 2077
4319, 2, 573
4319, 3, 3185
4319, 4, 9418
4319, 5, 8777
4319, 6, 5189
4319, 7, 392
4320, 0, 8325
4321, 0, 1611
4322, 0, 3237
4322, 1, 1301
4322, 2, 288
4322, 3, 9047
4322, 4, 1860
4323, 0, 1452
4323, 1, 3652
4323, 2, 6233
4323, 3, 6189
4323, 4, 562
4323, 5, 1118
4323, 6, 1056
4324, 0, 397
4324, 1, 5378
4324, 2, 1749
4324, 3, 6304
4324, 4, 2059
4324, 5, 157
4324, 6, 754
4325, 0, 9641
4325, 1, 4325
4325, 2, 2723
4325, 3, 5561
4325, 4, 6954
4325, 5, 2735
4326, 0, 7659
4326, 1, 3630
4326, 2, 8419
4326, 3, 1525
4326, 4, 5065
4326, 5, 5676
4327, 0, 4827
4327, 1, 1131
4327, 2, 3634
4327, 3, 1112
4328, 0, 220
4328, 1, 3773
4328, 2, 4710
4328, 3, 7164
4329, 0, 3150
4329, 1, 2624
4329, 2, 550
4329, 3, 3376
4329, 4, 6771
4329, 5, 7205
4329, 6, 8308
4329, 7, 222
4330, 0, 9475
4330, 1, 6911
4330, 2, 4722
4330, 3, 2483
4330, 4, 2911
4330, 5, 6069
4331, 0, 6008
4331, 1, 144
4331, 2, 61
4331, 3, 1074
4332, 0, 1930
4332, 1, 9731
4332, 2, 1890
4332, 3, 3353
4332, 4, 4690
4333, 0, 8699
4333, 1, 9155
4333, 2, 3669
4333, 3, 3790
4334, 0, 6859
4334, 1, 5524
4334, 2, 2857
4334, 3, 8065
4334, 4, 4438
4334, 5, 1218
4335, 0, 1888
4335, 1, 2752
4335, 2, 2031
4335, 3, 3965
4335, 4, 1745
4335, 5, 1530
4336, 0, 9301
4336, 1, 7013
4336, 2, 8367
4336, 3, 139
4336, 4, 3781
4336, 5, 1768
4337, 0, 180
4337, 1, 807
4337, 2, 9321
4337, 3, 1936
4337, 4, 6330
4337, 5, 7353
4338, 0, 9510
4338, 1, 1851
4338, 2, 3455
4338, 3, 5407
4338, 4, 1399
4338, 5, 121
4338, 6, 6478
4338, 7, 1081
4338, 8, 7400
4339, 0, 843
4339, 1, 3190
4339, 2, 7098
4339, 3, 3959
4339, 4, 7479
4339, 5, 5932
4339, 6, 9448
4339, 7, 2276
4339, 8, 9381
4339, 9, 4868
4340, 0, 953
4340, 1, 9454
4340, 2, 2157
4340, 3, 1750
4340, 4, 4256
4340, 5, 6312
4341, 0, 237
4341, 1, 8552
4341, 2, 1822
4341, 3, 2708
4341, 4, 1158
4341, 5, 7656
4341, 6, 9904
4341, 7, 7482
4341, 8, 1399
4341, 9, 6710
4341, 10, 8252
4341, 11, 356
4342, 0, 1402
4342, 1, 5310
4342, 2, 4203
4342, 3, 8040
4342, 4, 2897
4342, 5, 2081
4342, 6, 5075
4342, 7, 7515
4342, 8, 3088
4342, 9, 952
4342, 10, 4248
4342, 11, 5481
4343, 0, 5887
4343, 1, 9998
4343, 2, 868
4343, 3, 6671
4344, 0, 3217
4344, 1, 7583
4344, 2, 9273
4344, 3, 8952
4344, 4, 2084
4344, 5, 1664
4344, 6, 354
4345, 0, 8860
4345, 1, 422
4345, 2, 3687
4345, 3, 7014
4345, 4, 9482
4345, 5, 6226
4346, 0, 2385
4346, 1, 3005
4346, 2, 2793
4346, 3, 662
4347, 0, 1310
4348, 0, 1724
4348, 1, 246
4348, 2, 2760
4348, 3, 4899
4348, 4, 4450
4349, 0, 8828
4349, 1, 9157
4350, 0, 4562
4350, 1, 3484
4350, 2, 6189
4350, 3, 173
4350, 4, 9487
4350, 5, 9554
